MasterID DateMean
NA19350 0
NA19351 0
NA19355 0
NA19360 0
NA19372 0
NA19374 0
NA19375 0
NA19376 0
NA19377 0
NA19378 0
NA19379 0
NA19380 0
NA19383 0
NA19384 0
NA19385 0
NA19390 0
NA19391 0
NA19393 0
NA19394 0
NA19395 0
NA19397 0
NA19399 0
NA19401 0
NA19403 0
NA19404 0
NA19428 0
NA19429 0
NA19430 0
NA19431 0
NA19434 0
NA19435 0
NA19436 0
NA19437 0
NA19438 0
NA19439 0
NA19440 0
NA19443 0
NA19445 0
NA19446 0
NA19448 0
NA19449 0
NA19451 0
NA19452 0
NA19454 0
NA19455 0
NA19456 0
NA19457 0
NA19461 0
NA19462 0
NA19463 0
NA19466 0
NA19467 0
NA19468 0
NA19471 0
NA19472 0
NA19473 0
NA19474 0
NA19475 0
NA19625 0
NA19648 0
NA19649 0
NA19651 0
NA19652 0
NA19654 0
NA19655 0
NA19657 0
NA19658 0
NA19660 0
NA19661 0
NA19663 0
NA19664 0
NA19669 0
NA19670 0
NA19675 0
NA19676 0
NA19678 0
NA19679 0
NA19681 0
NA19682 0
NA19684 0
NA19685 0
NA19700 0
NA19701 0
NA19703 0
NA19704 0
NA19707 0
NA19711 0
NA19712 0
NA19713 0
NA19716 0
NA19717 0
NA19719 0
NA19720 0
NA19722 0
NA19723 0
NA19725 0
NA19726 0
NA19728 0
NA19729 0
NA19731 0
NA19732 0
NA19734 0
NA19735 0
NA19740 0
NA19741 0
NA19746 0
NA19747 0
NA19749 0
NA19750 0
NA19752 0
NA19755 0
NA19756 0
NA19758 0
NA19759 0
NA19761 0
NA19762 0
NA19764 0
NA19770 0
NA19771 0
NA19773 0
NA19774 0
NA19776 0
NA19777 0
NA19779 0
NA19780 0
NA19782 0
NA19783 0
NA19785 0
NA19786 0
NA19788 0
NA19789 0
NA19792 0
NA19794 0
NA19795 0
NA19818 0
NA19819 0
NA19834 0
NA19835 0
NA19900 0
NA19901 0
NA19904 0
NA19908 0
NA19909 0
NA19913 0
NA19914 0
NA19916 0
NA19917 0
NA19920 0
NA19921 0
NA19922 0
NA19923 0
NA19982 0
NA19984 0
NA19985 0
NA20126 0
NA20127 0
NA20274 0
NA20276 0
NA20278 0
NA20281 0
NA20282 0
NA20287 0
NA20289 0
NA20291 0
NA20294 0
NA20296 0
NA20298 0
NA20299 0
NA20314 0
NA20317 0
NA20318 0
NA20320 0
NA20321 0
NA20322 0
NA20332 0
NA20334 0
NA20336 0
NA20339 0
NA20340 0
NA20341 0
NA20342 0
NA20344 0
NA20346 0
NA20348 0
NA20351 0
NA20355 0
NA20356 0
NA20357 0
NA20359 0
NA20362 0
NA20412 0
NA20502 0
NA20503 0
NA20504 0
NA20505 0
NA20506 0
NA20507 0
NA20508 0
NA20509 0
NA20510 0
NA20511 0
NA20512 0
NA20513 0
NA20514 0
NA20515 0
NA20516 0
NA20517 0
NA20518 0
NA20519 0
NA20520 0
NA20521 0
NA20522 0
NA20524 0
NA20525 0
NA20526 0
NA20527 0
NA20528 0
NA20529 0
NA20530 0
NA20531 0
NA20532 0
NA20533 0
NA20534 0
NA20535 0
NA20536 0
NA20538 0
NA20539 0
NA20540 0
NA20541 0
NA20542 0
NA20543 0
NA20544 0
NA20581 0
NA20582 0
NA20585 0
NA20586 0
NA20587 0
NA20588 0
NA20589 0
NA20752 0
NA20753 0
NA20754 0
NA20755 0
NA20756 0
NA20757 0
NA20758 0
NA20759 0
NA20760 0
NA20761 0
NA20762 0
NA20763 0
NA20764 0
NA20765 0
NA20766 0
NA20767 0
NA20768 0
NA20769 0
NA20770 0
NA20771 0
NA20772 0
NA20773 0
NA20774 0
NA20775 0
NA20778 0
NA20783 0
NA20785 0
NA20786 0
NA20787 0
NA20790 0
NA20792 0
NA20795 0
NA20796 0
NA20797 0
NA20798 0
NA20799 0
NA20800 0
NA20801 0
NA20802 0
NA20803 0
NA20804 0
NA20805 0
NA20806 0
NA20807 0
NA20808 0
NA20809 0
NA20810 0
NA20811 0
NA20812 0
NA20813 0
NA20814 0
NA20815 0
NA20818 0
NA20819 0
NA20821 0
NA20822 0
NA20826 0
NA20827 0
NA20828 0
NA20832 0
NA20845 0
NA20846 0
NA20847 0
NA20849 0
NA20850 0
NA20851 0
NA20852 0
NA20853 0
NA20854 0
NA20856 0
NA20858 0
NA20859 0
NA20861 0
NA20862 0
NA20863 0
NA20864 0
NA20866 0
NA20867 0
NA20868 0
NA20869 0
NA20870 0
NA20871 0
NA20872 0
NA20874 0
NA20875 0
NA20876 0
NA20877 0
NA20878 0
NA20881 0
NA20882 0
NA20884 0
NA20885 0
NA20886 0
NA20887 0
NA20888 0
NA20889 0
NA20890 0
NA20891 0
NA20892 0
NA20893 0
NA20894 0
NA20895 0
NA20896 0
NA20897 0
NA20898 0
NA20899 0
NA20900 0
NA20901 0
NA20902 0
NA20903 0
NA20904 0
NA20905 0
NA20906 0
NA20908 0
NA20910 0
NA20911 0
NA21086 0
NA21087 0
NA21088 0
NA21089 0
NA21090 0
NA21091 0
NA21092 0
NA21093 0
NA21094 0
NA21095 0
NA21097 0
NA21098 0
NA21099 0
NA21100 0
NA21101 0
NA21102 0
NA21103 0
NA21104 0
NA21105 0
NA21106 0
NA21107 0
NA21108 0
NA21109 0
NA21110 0
NA21111 0
NA21112 0
NA21113 0
NA21114 0
NA21115 0
NA21116 0
NA21117 0
NA21118 0
NA21119 0
NA21120 0
NA21122 0
NA21123 0
NA21124 0
NA21125 0
NA21126 0
NA21127 0
NA21128 0
NA21129 0
NA21130 0
NA21133 0
NA21135 0
NA21137 0
NA21141 0
NA21142 0
NA21143 0
NA21144 0
I5014 4200
I0700 7550
I0704 7892
I0706 7899
I1108 7550
I1109 7550
I1113 7550
I1295 7550
I1296 7550
I1297 7550
I1733 10200
I1737 10358
I2175 5097
I2176 5146
I2181 6458
I2215 7550
I2216 7550
I2423 6381
I2424 6288
I2425 6475
I2426 6302
I2430 6448
I2526 7293
I4899 3400
I4901 3900
I4131 4305
I4124 4278
I5019 4200
I4143 4267
I4144 4411
I4134 4250
I5023 4200
I4145 4089
I4136 4250
I4139 4150
I5037 4100
I5042 4100
I4141 4250
I4130 4250
I5116 5100
I5117 5100
I5118 5100
I5119 5097
I0018 7168
I9058 2260
I1183 5950
I9056 1175
I9057 2220
I9054 1935
I9055 1870
Lapa24 9250
Lapa25 9580
Cuncaicha15-07 9005
Cuncaicha15-03 4115
ILK001 4773
ILK002 4734
ILK003 4781
Darra.I.Kur 4466
I1875 9056
I4160 3475
I4163 3458
I4304 6637
I4305 6680
I4308 5450
I4595 7637
I4596 7970
I4630 9218
I4632 8316
I4634 4998
I4635 5450
I4871 8450
I4872 8450
I4873 7867
I4874 8499
I4875 8458
I4876 8455
I4877 8505
I4878 7803
I4880 7813
I4881 8363
I4882 8000
I4910 5526
I4914 8088
I4915 8115
I4916 8763
I4917 8058
I4918 7600
I4945 4177
I4946 4188
I4947 4300
I4949 5417
I4950 4250
I4951 4250
I4971 7599
I4972 7700
I5068 7088
I5069 6961
I5070 7048
I5071 7582
I5072 7545
I5076 5146
I5077 7001
I5078 6571
I5079 5421
I5232 7901
I5233 8001
I5234 9500
I5235 10835
I5236 10038
I5237 9500
I5238 9993
I5239 10333
I5240 10805
I5241 11198
I5242 10530
I5244 10785
I5259 480
I5269 4902
I5270 5058
I5271 4897
I5272 4861
I5273 4872
I5277 4952
I5278 4928
I5279 4891
I4790 3425
I4791 3449
I4794 3450
I4884 3758
I4885 4170
I4886 4088
I4887 4071
I4888 4038
I4889 4131
I4890 4250
I4891 4131
I4892 3754
I4893 6345
I4894 6371
I4895 4106
I4896 4163
I5204 6950
I5205 6950
I5206 6950
I5456 7375
I5457 7376
I5512 4250
I5513 4250
I5514 4155
I5515 3882
I5516 3641
I5519 4200
I5520 4250
I5521 4250
I5522 4250
I5523 4250
I5524 4250
I5525 4250
I5526 4250
I5527 4250
I5529 4250
I5530 4250
I5531 4250
I5748 4383
I5750 4050
I5755 4175
I5757 4175
I5759 4175
I5761 3796
I5766 6049
I5769 2592
I5771 8325
I5772 8450
I5773 10040
I5833 4200
I5834 4200
I5835 4200
I5836 4250
I5838 4550
I5868 7313
I5869 7465
I5870 7363
I5872 7374
I5873 7334
I5875 7095
I5876 8832
I5878 7139
I5879 7208
I5881 7077
I5882 5005
I5883 7048
I5885 8099
I5886 7212
I5888 6950
I5889 6988
I5890 7092
I5891 7297
I5892 7069
I5893 7249
BIR-08 0
BIR-11 0
BIR-12 0
BIR-13 0
BIR-14 0
BIR-15 0
BIR-16 0
BIR-18 0
BIR-22 0
BR1-10 0
BR1-12 0
BR1-13 0
BR1-16 0
BR1-18 0
BR1-1 0
BR1-3 0
BR1-4 0
BR1-5 0
BR1-6 0
IL-01 0
IL-04 0
IL-07 0
IL-08 0
IL-09 0
IL-10 0
IL-11 0
IL-12 0
IL-15 0
IL-16 0
PRBB-1 0
PRBB-2 0
RAI-11 0
RAI-12 0
RAI-13 0
RAI-15 0
RAI-2 0
RAI-3 0
RAI-4 0
RAI-5 0
RAI-8 0
RAI-9 0
RIA-12 0
RIA-14 0
RIA-19 0
RIA-20 0
RIA-23 0
RIA-24 0
RIA-41 0
RIA-42 0
RIA-45 0
RIA-63 0
VV1-01 0
VV1-03 0
VV1-04 0
VV1-05 0
VV1-06 0
VV1-07 0
VV1-14 0
VV1-16 0
VV1-20 0
JAR-27 0
JAR-32 0
JAR-54 0
JAR-61 0
ONG-1 0
ONG-12 0
ONG-14 0
ONG-4 0
ONG-8 0
ONG-9 0
I0679 7617
I0589 1331
I2417 4250
I2443 4091
I2446 4215
I2447 3938
I2450 4248
I2458 3331
I2461 3975
I2462 3942
I2469 2826
I2477 4015
I2484 30850
I2521 7503
I2529 7610
I2726 3850
I2794 7564
I2937 7360
I3238 4300
I3726 3023
I3921 1260
I4105 150
I4106 140
I4930 4709
I4933 4150
I5207 6950
I5208 6950
I5358 4918
I5359 5600
I5364 2644
I5366 5516
I5367 4312
I5370 5600
I5371 5600
I5373 4034
I5374 4480
I5376 4216
I5379 4333
I5382 4070
I5385 4230
I5387 4850
I5396 2809
I5397 2829
I5398 2850
I5400 2824
I5401 8838
I5402 8156
I5405 7684
I5407 8000
I5408 8704
I5409 9500
I5411 8600
I5427 7883
I5428 5165
I5429 4866
I5441 3750
I5469 3517
I5470 3477
I5471 4063
I5473 4200
I5604 3745
I5605 3400
I5608 3900
I5655 4200
I5656 4200
I5657 4200
I5658 4200
I5659 4200
I5660 4200
I5661 4200
I5663 4200
I5665 4077
I5666 4250
I5957 7287
I6047 3234
I6133 7200
I6218 4000
I6221 4996
I6222 5009
I6224 2225
I6225 2225
I6226 2220
I6228 1919
I6230 2131
I6231 2218
I6232 2239
I6233 2225
I6262 3270
I6263 2221
I6264 3275
I6466 4450
I6467 4450
I6468 4150
I6470 3609
I6471 4200
I6475 4200
I6476 4100
I6480 4150
I6481 4250
I6482 4250
I6531 4113
I6534 4237
I6535 4284
I6537 4130
I6538 3823
I6539 4200
I6542 4100
I6543 4100
I6579 4155
I6580 4175
I6581 4228
I6582 4171
I6583 4138
I6584 4200
I6585 4181
I6587 4200
I6588 4200
I6589 4200
I6590 4200
I6591 4200
I6596 4550
I6601 4650
I6604 3947
I6605 4335
I6608 3840
I6610 3803
I6612 4100
I6613 4100
I6617 4550
I6618 3735
I6623 4100
I6624 4200
I6628 4550
I6629 4550
I6630 4550
I3082 3386
I3209 7815
I4132 4200
I4229 4158
I4245 4316
I6472 4200
I0698 7900
EFE005 202
JK2134 2609
JK2888 1997
JK2911 2602
I4349 7747
Canes 7089
Chan 9109
GB 5389
M95 8814
M96 8825
I5408 8704
I4450 215
I4096 1305
I6744 10393
I6745 10546
I1126 965
I1311 3650
I1378 7300
I3453 3100
I3484 4074
I6117 4000
I6118 4000
I6119 3975
I6120 4000
I6122 4000
I6124 4042
I6125 4000
I6126 4000
I6127 4000
I6195 2911
I6217 4139
I6310 4000
I6312 4000
I6318 4000
I6463 3300
I6490 1600
I6492 1600
I6548 2850
I6565 3300
I6746 5526
I6747 5528
I6750 5650
I6751 5650
I6753 5305
I6754 9580
I6755 5528
I6757 5493
I6759 5527
I6760 5781
I6761 5525
I6762 5700
I6764 5100
I6766 5100
I6774 4121
I6775 4150
I6777 4050
I6778 4150
I1368 2870
I1369 2885
I1370 2945
I2597 4080
I2604 4073
I2606 5065
I2967 8018
I4106 140
I6461 3300
I6462 3300
I6464 3300
I6545 2821
I6546 2841
I6547 2000
I6549 2041
I6550 1926
I6551 2000
I6552 2051
I6553 2834
I6554 2758
I6555 2811
I6556 2776
I6557 2850
I6561 3985
I6564 3300
I6566 3300
I6567 3300
I6569 3300
I6570 3300
I6571 3385
I6572 3300
I6609 4100
I0519 5180
I0520 5180
I2792 4676
I2683 4479
I3122 4073
I3123 4121
I3124 3824
I3125 3490
I3728 1496
I3736 1550
I4062 6815
I4065 6815
I4241 7904
I4243 4312
I6292 2781
I6294 4709
I6349 2781
I6351 2885
I6352 2949
I6353 2902
I6356 2250
I6357 2700
I6358 7167
I6359 2700
I6361 4483
I6362 2921
I6364 2927
I6459 3234
I6460 3300
I0518 5180
I2786 4270
I3614 1550
I3615 1833
I3617 1644
I3618 1550
I3619 1473
I3620 1857
I3707 3286
I3708 6500
I3727 1550
I3732 1235
I3921 1260
I3985 3280
I3986 3300
I3987 3309
I3718 7217
GoyetQ-2 15077
GoyetQ116-1 35208
I5383 2945
I1701 9600
I6767 10280
I5377 3758
I2870 128
I3387 4725
I2495 4355
I3616 1641
I3705 3344
I3706 3304
I3709 5860
I3731 1550
I3734 1575
I3735 1532
I4105 150
I1069 12700
I1414 10050
I1415 9827
I1685 12700
I1700 10050
I3243 4300
I1687 13293
I1690 12700
I1392 4516
I2337 5522
I2868 1011
I2328 7900
I1192 6711
I1194 6652
I2484 30850
I2872 1099
I4582 8618
I4063 6832
I2323 7910
I2318 5935
I2871 1099
I2937 7360
I4607 8927
I2499 4514
I2869 143
I3443 9301
I3726 3023
I3920 5734
I2327 3050
I3832 3300
I3997 3642
I4660 9713
I4870 8740
I3982 1650
I2718 1018
I2715 943
I2719 937
I2716 934
I2717 859
I6679 3936
I6680 3671
I6669 4924
I1842 4850
I1845 4825
I1846 4825
I1978 4825
I1970 4635
I6677 5550
I6671 4550
I3365 4050
I1979 4015
I3703 3300
I1982 3558
I6667 3400
I6668 3250
I6674 4148
I6675 3250
I6048 3573
Ardu2 4652
Kunila1 4400
MA973 4416
Kudruküla2 5586
Kudruküla3 5488
ERS1790729 3750
ERS1790730 3650
ERS1790731 3750
ERS1790732 3650
ERS1790733 3775
Ofnet 8277
LesCloseaux13 9933
HohleFels79 14691
Cioclovina1 32669
Brillenhohle 14817
Bockstein 8205
GoyetQ376-19 27505
HohleFels49 15491
Falkenstein 9161
Chaudardes1 8218
Ranchot88 10134
Sunghir1 33209
Sunghir2 34629
Sunghir3 34517
Sunghir4 34323
Sunghir6 813
baa001 1888
bab001 2037
cha001 355
doo001 2039
ela001 491
mfo001 390
new001 435
gun002_Rodriguez 851
gun005 992
gun008 1014
gun011 1137
gun012 1324
I7158 1600
I7160 5877
I6932 3725
I6925 3725
I7026 2222
I6924 3725
I6928 3725
I7002 3725
I6922 3725
I6947 131
I7088 7428
I7028 2232
I6945 1178
I3584 1400
I0982 3825
I6923 3725
I7086 7789
I7003 3725
I6943 1228
I6944 1125
I6946 1109
I7036 1023
I7162 3760
I6938 1152
I6940 199
I7035 1015
I6941 1007
I6942 1118
I6939 128
I6198 2950
I6934 1109
I6935 143
I6937 188
I6893 2225
I7060 3439
I6888 2747
I6901 2950
I6897 2950
I6936 127
I7029 2225
I6900 3216
I6896 2227
I7023 2226
I6890 853
I6899 2811
I7030 2244
I6891 2242
I7021 7050
I7032 2849
I7033 3066
I7024 2244
I7027 2278
I6889 605
I7022 2244
I7039 3066
I1805 382
I1808 1121
I1944 9800
I1945 9800
I1946 10000
I1947 9992
I1949 10042
I1954 10162
I1992 3025
I1994 2904
I2512 4838
I2918 5566
I4558 3550
I4559 3550
I4560 3550
I4561 3550
I5319 725
I5320 725
I5321 725
I0937 3825
I0938 3825
I0939 3825
I0940 3825
I0942 3825
I0943 3825
I0945 3900
I0946 3886
I0980 3825
I0983 3825
I0984 3870
I0985 3825
I0986 3825
I0989 3825
I1003 3825
I1006 3825
I1007 3825
I1008 3825
I1010 3825
I1011 3825
I1013 3825
I1951 9848
I1952 9952
I3809 400
I4329 4333
I4568 3631
I0324 1095
I4789 3487
I6894 2250
I7090 7162
I1985 2939
I3262 2844
I1525 1695
I1526 4779
I0244 4154
I0232 3475
I0246 4138
I0354 3791
I0358 3719
I0359 3475
I0360 3800
I0361 3475
I0419 4000
I0421 3675
I0422 3475
I0424 3675
I0430 3675
I0431 3675
I0839 4264
I1061 3825
I1154 5950
I7333 1250
I7347 725
I7349 1140
I7423 400
I7424 400
I7425 400
I7426 400
I7458 750
I7480 3825
I7489 5047
I7497 900
I7499 900
I7500 950
I7527 9900
I7549 5950
I7550 6100
I7588 4650
I7600 5625
I7602 5050
I7603 5050
I7605 5050
I7621 1355
I7643 5803
I7644 5521
I7646 5613
I7670 3958
I7687 2900
I7688 2900
I7689 3900
I7691 3900
I7692 3900
I7759 7035
I7779 4750
I7781 615
I7782 4630
I7647 5945
I7645 5845
I7547 5950
I7587 4650
I7601 5527
I7348 1205
I7606 5050
I7331 1045
I7339 1085
I7335 4465
I7498 900
I7671 4729
I7642 4809
I7457 750
I7604 5050
I7340 1020
I7338 610
I7343 860
I7344 1080
I7337 1150
I7760 5820
I7342 2062
I7672 1153
I7673 1153
I7674 1153
I7675 1153
I7676 1153
I7679 5950
Hum1 9364
Hum2 9364
SBj 8771
SF11 8892
SF12 8895
SF9 9144
Steigen 5857
USR1 11425
USR2 11425
FUT001 1159
FUT002 1238
FUT006 1209
FUT007 1204
LHA001 844
MAI002 467
MAL001 2240
MAL002 2525
MAL004 2567
MAL006 2665
MAL007 2038
MAL008 2238
TAN001 202
TAN002 2490
TAP002 203
TAP003 366
TAP004 228
TON001 2625
TON002 2625
Donkalnis1 6150
Donkalnis4 7823
Donkalnis6 6569
Donkalnis7 7110
Gyvakarai1_10bp 4495
Kivisaare3 6594
Kivutkalns153 2633
Kivutkalns164 2423
Kivutkalns194 2298
Kivutkalns19 2433
Kivutkalns207 2600
Kivutkalns209 2616
Kivutkalns215 2559
Kivutkalns222 2473
Kivutkalns25 2637
Kivutkalns42 2697
Kretuonas1 6123
Kretuonas2 6150
Kretuonas4 6150
Kretuonas2 6150
MA973 4416
Kvarlov5164 5746
MotalaAA 7599
Olsund_new 4306
Plinkaigalis241 4528
Plinkaigalis242 4842
Popovo2 8200
Spiginas1 6263
Spiginas2 3880
Spiginas4 8276
Tamula1 5407
Tamula3 5666
Turlojiske1932 3036
Turlojiske1 2819
Turlojiske3 2846
Turlojiske5 3300
UzOO77_new 7200
Veibri4 6760
I8970 2450
I8974 3050
I8977 3050
I8978 3300
I2948 1947
I2947 3850
I2948 1947
I4458 2603
I4458 2603
I0987 3825
I2966 8895
I0589 1331
I2966 8895
TAF009 14221
TAF010 14649
TAF011 14450
TAF012 14455
TAF013 14500
TAF014 14500
TAF015 14500
I10000 2850
I10001 2850
I10045 6050
I10047 6050
I10048 6050
I10049 6050
I10050 6050
I10052 6095
I10053 6050
I10055 6050
I10056 6050
I10057 6050
I10058 6050
I10061 6050
I10062 6050
I10063 6050
I10064 6050
I10065 6050
I10067 6050
I10068 6050
I10069 6050
I10071 6050
I10072 6050
I10074 6050
I10092 3750
I10093 3750
I10096 3500
I10097 3500
I10099 3500
I10100 3548
I10101 3500
I10104 3825
I10106 3550
I10110 3100
I10111 3396
I10112 3497
I10126 3022
I10140 3575
I10264 3750
I10265 3825
I10266 3462
I10267 3527
I10268 3853
I10269 3600
I10271 6050
I10272 6023
I10273 6050
I10275 6050
I10277 4900
I10278 4900
I10280 4900
I10282 4900
I10283 4900
I10284 4900
I10285 4900
I10286 4900
I10291 6050
I10292 6050
I10293 6093
I10295 6050
I10299 6050
I10303 6050
I10361 3500
I10364 2925
I10365 3404
I10366 2244
I10719 1969
I10939 3600
I10940 3600
I10941 3600
I10942 6950
I10973 3850
I10974 2903
I11214 3497
I11442 4120
I11443 4623
I11456 4500
I11459 4699
I11460 4600
I11461 4600
I11462 4844
I11466 4200
I11468 4900
I11469 5000
I11471 5115
I11472 4750
I11474 4600
I11476 4600
I11478 4500
I11479 4796
I11480 4800
I11483 4942
I11488 4600
I4420 3748
I4785 2675
I5762 3500
I6670 4450
I7177 3725
I7594 5396
I7595 5396
I7597 5625
I7598 5411
I7714 1944
I7715 619
I7716 728
I7717 2283
I7718 2250
I7719 2250
I7720 2250
I7721 2250
I7722 2250
I7723 2250
I7796 3731
I7800 3945
I7807 4038
I7949 3022
I7965 1230
I7966 1249
I7967 1228
I7968 1015
I7969 604
I7970 600
I7971 624
I7973 849
I7974 1002
I7976 894
I8045 3450
I8048 4050
I8071 1550
I8074 1550
I8075 1459
I8076 1550
I8078 1575
I8080 1550
I8081 1409
I8118 641
I8121 1150
I8122 1150
I8130 7957
I8132 4450
I8136 3426
I8141 4050
I8144 3680
I8145 550
I8146 550
I8147 550
I8148 4650
I8149 4650
I8150 4650
I8153 4650
I8154 4650
I8155 4650
I8156 4650
I8157 4650
I8158 4650
I8187 3675
I8188 3675
I8190 2847
I8193 3128
I8194 2950
I8197 4650
I8198 4650
I8199 4650
I8338 1800
I8339 1777
I8340 2375
I8341 2375
I8343 1287
I8344 2400
I8348 6875
I8349 6715
I8364 4588
I8365 4588
I8474 1800
I8475 1800
I8502 5013
I8503 5050
I8504 4963
I8505 5050
I8506 3614
I8507 3950
I8508 6356
I8510 5163
I8524 5050
I8525 4943
I8526 5050
I8527 5050
I8528 5050
I8529 5050
I8530 5050
I8531 5050
I8532 5050
I8534 4862
I8547 849
I8548 1688
I8549 688
I8550 1272
I8561 4212
I8566 5100
I8567 5350
I8568 5387
I8569 4692
I8570 3100
I8571 3350
I8575 459
I8576 100
I8724 4900
I8725 4862
I8726 5000
I8728 4500
I8745 4300
I8758 2591
I8802 1072
I8804 2576
I8805 1783
I8808 1793
I8809 2967
I8814 2419
I8820 2781
I8830 2340
I8874 3287
I8892 1096
I8918 2232
I8919 2250
I8920 2338
I8922 2050
I8997 2850
I8998 2850
I8999 2813
I2967 8018
I4420 3748
I10046 6050
I10054 6050
I10070 6050
I10274 6050
I10294 6050
I10297 6050
I1799 3003
I1976 4427
I2471 3500
I2473 4811
I3214 5200
I3239 4300
I3260 2908
I3261 2950
I3277 4950
I3326 2175
I3327 2175
I3492 3450
I3621 1595
I3757 2300
I3758 2226
I4290 5450
I4665 8006
I4780 3649
I4936 4150
I6194 2950
I6197 2950
I6347 3295
I6363 3095
I6365 2744
I6367 3116
I6369 2554
I6622 4100
I7238 2950
I8131 4459
I8202 1750
I8203 2150
I8204 2179
I8205 2150
I8206 2103
I8208 2226
I8209 2554
I8210 2375
I8211 2425
I8212 2375
I8213 2400
I8214 2375
I8215 2526
I8216 1795
I8218 1949
I8220 2566
I8245 2197
I8246 2710
I1312 3650
I1313 3650
PC537 993
atp002 4746
atp005 7069
atp016 4971
atp12-1420 4868
c40331 5630
esp005 3400
mur 7127
pir001 3725
por002 5111
por004 4955
san216 5657
DA100 1615
DA101 1664
DA104 1600
DA105 1739
DA106 735
DA10 2550
DA111 2752
DA112 2507
DA116 761
DA117 139
DA118 851
DA119 1600
DA11 2578
DA121 1588
DA123 1700
DA124 1245
DA125 1688
DA126 991
DA127 1616
DA128 692
DA129 2333
DA130 2221
DA134 2300
DA139 2300
DA13 2568
DA141 2300
DA142 1000
DA143 2300
DA144 2300
DA145 2300
DA146 1300
DA14 2557
DA15 2557
DA160 1300
DA161 1300
DA162 1300
DA164 850
DA16 2553
DA171 1600
DA177 1600
DA179 850
DA17 2704
DA188 1107
DA189 1150
DA18 2549
DA190 1263
DA191 2472
DA194 2328
DA195 2572
DA197 2426
DA198 2441
DA199 703
DA19 2631
I11524 2069
I11523 2476
I25911 1000
I12113 1017
I25832 1000
DA206 1697
DA207 200
DA208 200
DA20 2224
I10519 2201
I7110 2563
I12117 1100
DA223 2311
I10141 1627
DA226 1700
DA227 2150
DA228 1350
I10514 1765
I12116 883
DA231 3439
DA23 840
DA243 1050
DA26 2300
DA27 1508
DA28 550
DA29 550
DA2 2817
DA30 1948
DA31 3200
DA343 4819
DA353 4285
DA356 4277
DA35 3259
DA361 4130
DA385 1458
DA38 2110
DA39 1942
DA3 2850
DA41 2148
DA43 2100
DA45 2046
DA47 2063
DA48 2200
DA49 2209
DA4 2850
DA50 2300
DA51 2229
DA52 1472
DA53 2372
DA54 1594
DA55 1976
DA56 2043
DA57 2065
DA58 2060
DA59 2149
DA5 2850
DA65 1494
DA66 1435
DA68 1354
DA69 1509
DA6 2850
DA70 1802
DA71 1627
DA72 1575
DA73 1618
DA74 1492
DA7 2850
DA80 1600
DA81 1656
DA82 1779
DA85 1666
DA86 1461
DA87 1259
DA89 1231
DA8 2850
DA92 1899
DA93 1126
DA94 1000
DA95 1596
DA96 1608
DA98 1802
DA99 757
DA9 2850
Altais1 0
Altais2 0
Bashkirs1 0
Bashkirs2 0
Bashkirs3 0
BOT14 5337
BOT15 5143
BOT2016 5396
Buryats1 0
Buryats2 0
DA245 7944
DA246 7723
DA247 7689
DA248 7646
DA249 7840
DA250 7377
DA251 7299
DA252 7317
DA253 7240
DA334 4129
DA335 4200
DA336 4200
DA337 4328
DA338 4200
DA339 4040
DA340 7023
DA341 7577
DA342 5617
DA344 5595
DA345 5454
DA354 4591
DA355 5469
DA357 7785
DA358 4713
DA359 7545
DA360 4704
DA362 7230
DA379 5160
DA380 5173
DA381 5174
DA382 2802
DA383 5150
Dungan1 0
Dungan2 0
EBA1 4108
EBA2 4480
Hazaras1 0
Hazaras2 0
Hazaras3 0
IrtyshBarabinskTatars1 0
IrtyshBarabinskTatars2 0
Kalmyks1 0
Kalmyks2 0
Karakalpaks1 0
Karakalpaks2 0
Karakalpaks3 0
Kazakhs2 0
Kazakhs3 0
Kazkahs1 0
Kyrgyz1 0
Kyrgyz2 0
MA2195 375
MA2196 375
MA2197 2900
MA2198 2900
MA2200 3800
MA2203 3800
MA2205 3800
MA2206 3800
MA2208 3800
MA2210 4700
MA2212 4700
MA2213 4700
RISE515 4196
RISE516 4065
I3426 4067
I3427 4270
RISE667 4300
RISE670 3959
RISE671 4300
RISE672 4300
RISE673 4300
RISE674 4064
RISE675 4517
RISE677 4409
RISE680 4300
RISE681 4300
RISE683 3973
RISE684 4239
RISE685 4300
RISE718 4434
RISE719 4300
I8743 11321
Tajiks1 0
Tajiks2 0
Tajiks3 0
Teleuts1 0
Teleuts2 0
TomskTatars1 0
TomskTatars2 0
Turkmens1 0
Turkmens2 0
Uyghurs1 0
Uyghurs2 0
Uyghurs3 0
Uzbeks1 0
Uzbeks2 0
Uzbeks3 0
VolgaTatars1 0
VolgaTatars2 0
Yamnaya 4890
HGDP01201 0
HGDP00479 0
HGDP01408 0
HGDP00471 0
HGDP01411 0
HGDP00937 0
HGDP01189 0
HGDP01094 0
HGDP00469 0
HGDP00475 0
HGDP01368 0
HGDP00473 0
HGDP01405 0
HGDP00470 0
HGDP00458 0
HGDP00904 0
HGDP01200 0
HGDP00452 0
HGDP00459 0
HGDP00914 0
HGDP00942 0
HGDP01031 0
HGDP00944 0
HGDP01406 0
HGDP01216 0
HGDP00907 0
HGDP01202 0
HGDP00908 0
HGDP00940 0
HGDP00911 0
HGDP00464 0
HGDP00929 0
HGDP00986 0
HGDP01244 0
HGDP00941 0
HGDP00934 0
HGDP00462 0
HGDP00453 0
HGDP00935 0
HGDP00943 0
HGDP01412 0
